weight,age,height,size,BMI,weight_age_ratio,height_age_ratio
-0.8088368033560348,-0.01312481411058588,0.5452115815339753,S,-1.1010590269385716,-0.6123496596345782,-0.1576298917213643
1.2745212413545557,-0.5916338355123945,0.22969196136000064,XL,1.1551217120734445,1.1032842724593006,0.40956312504826453
0.006390257617674521,1.6259840798612053,0.22969196136000064,M,-0.12888823752266812,-1.1027046061833958,-1.2067211458742613
3.2672985015125118,0.7582205477584922,0.8607312017079464,XXXL,2.6466011388194484,0.6278711590212014,-0.6918100303155436
-0.08419052693495985,-0.5916338355123945,1.4917704420558922,M,-0.8519018866917455,0.29292101091708556,0.6395482386973205
1.636844379565093,-0.3023793248114902,2.4383293025778054,XXXL,0.16556698360753547,0.9332668822926006,0.4416933982786473
-0.6276752342507661,-0.39879749504512496,-0.4013472789879416,L,-0.4448750610560868,-0.21457921348308945,0.07155470044283525
-0.7182560188034004,-0.9773065164469336,0.5452115815339753,S,-1.0120613605725237,0.35494881612155166,1.0377632039970732
-0.17477131148759423,-0.5916338355123945,0.5452115815339753,XL,-0.47807536237623455,0.23889679348093792,0.467059403460529
0.18755182672294327,-0.8808883462132988,0.22969196136000064,XL,0.054541755276776925,0.8312337489415573,0.8161439509635583
-0.17477131148759423,-0.4952156652787597,0.5452115815339753,M,-0.47807536237623455,0.1359131289932814,0.3466765705348515
0.18755182672294327,-0.3023793248114902,0.22969196136000064,L,0.054541755276776925,0.14514888675350532,0.07473185664743409
0.8216173185913839,0.7582205477584922,1.1762508218819174,XXXL,0.13481404891207233,-0.37697928529114544,-0.652201482964873
0.006390257617674521,-0.8808883462132988,-0.4013472789879416,XL,0.23788218265004973,0.71160869604723,0.6888307630506891
0.18755182672294327,1.0474750584593966,0.5452115815339753,L,-0.12208469691204114,-0.7886888423357875,-0.8972793696971471
0.006390257617674521,-0.4952156652787597,1.1762508218819174,M,-0.6204043335400842,0.2405850502758175,0.45807560995861224
1.5462635950124588,0.468966037057588,0.5452115815339753,XXXL,1.2128802985786826,0.13342094039131605,-0.5418633867737189
0.006390257617674521,-1.2665610271478378,-0.4013472789879416,L,0.23788218265004973,1.3396402237424467,1.3678344319193279
-0.44651366514549734,-1.2665610271478378,1.8072900622298633,XL,-1.3103032923165536,0.9907338194673261,1.8876966158968795
0.7310365340387495,-1.2665610271478378,0.5452115815339753,XL,0.411901301284248,1.8978904705826396,1.5906325107668497
-0.8994175879086692,-0.6880520057460293,-0.7168668991619127,M,-0.5720734015313045,-0.09785416187104937,0.3578164744772278
1.636844379565093,2.204493101263014,-0.4013472789879416,XXXL,1.9935436664658286,-0.7956669704212899,-1.4839809773289552
1.818005948670362,-0.5916338355123945,-0.4013472789879416,XXXL,2.188617164667582,1.4274295770761865,0.2945705682237375
0.006390257617674521,-0.2059611545778554,0.8607312017079464,M,-0.4637749155531435,-0.042029137187029934,0.0777274610689141
-0.8088368033560348,-0.6880520057460293,-1.0323865193358874,S,-0.2946623777373589,-0.042029137187029934,0.2984036534512216
2.904975363301974,-0.5916338355123945,-0.7168668991619127,XXXL,3.655551194417802,2.0757201863099586,0.23707428981147366
-0.6276752342507661,-0.7844701759796641,-0.08582765881397048,M,-0.6116455878027699,0.177420959846701,0.6098087843461487
-0.17477131148759423,-0.3023793248114902,-0.08582765881397048,S,-0.1388520679007686,-0.05188061213126859,0.022308779271546855
1.0027788876966526,-0.4952156652787597,-1.0323865193358874,XXXL,1.783956375213684,0.8162806173297661,0.0681789719754485
0.6404557494861151,-0.9773065164469336,-1.3479061395098584,L,1.6087178095590917,1.285365894188539,0.6416777304903669
0.8216173185913839,1.5295659096275704,0.5452115815339753,XXXL,0.5008989676502968,-0.7814473886621531,-1.1319880376654488
-0.08419052693495985,-0.6880520057460293,-0.4013472789879416,L,0.1403454335491731,0.4045710602851244,0.4172292955032334
-0.35593288059286293,0.27612969659031844,-0.7168668991619127,L,0.031872969318567854,-0.5863231278562177,-0.5779354566823649
-0.9899983724613035,-0.8808883462132988,-1.0323865193358874,XXS,-0.5025242530324638,0.05367090512843169,0.5615175751378186
2.4520714405388024,2.204493101263014,-0.4013472789879416,XXXL,2.8713744083737183,-0.5444543593432033,-1.4839809773289552
0.8216173185913839,-1.5558155378487422,0.22969196136000064,XXXL,0.6965467300748333,2.685422068803625,2.2165890180051258
0.006390257617674521,-0.5916338355123945,-0.08582765881397048,XL,0.05026534006003155,0.34694522835323316,0.3520668466360007
0.006390257617674521,0.08329335612304889,0.8607312017079464,M,-0.4637749155531435,-0.28002003189258573,-0.1956608582387223
-1.4429022952244754,-0.7844701759796641,-1.3479061395098584,XXS,-0.8607103170991676,-0.3423292699700303,0.3639626283764694
-0.44651366514549734,-0.6880520057460293,-1.0323865193358874,M,0.12106137285285003,0.18127096154904707,0.2984036534512216
-0.08419052693495985,-0.5916338355123945,-1.0323865193358874,M,0.5367851234430581,0.29292101091708556,0.17957801139920984
-0.08419052693495985,-1.1701428569142032,1.1762508218819174,M,-0.704317487145879,1.096801366366963,1.534190330792144
0.006390257617674521,-0.3023793248114902,-1.0323865193358874,XL,0.6407160610906101,0.04663413731111836,-0.1349604528561155
0.45929418038084635,0.5653842072912227,0.22969196136000064,XL,0.32968674447594404,-0.40813743860315643,-0.6494380959404075
-0.35593288059286293,-0.4952156652787597,-0.4013472789879416,M,-0.15226481375345688,0.03124120771074527,0.17957801139920984
-0.6276752342507661,-0.5916338355123945,0.8607312017079464,S,-1.0685702594589244,-0.031224293699800558,0.5245556818727922
-0.44651366514549734,-0.3023793248114902,-0.7168668991619127,M,-0.06878475915641041,-0.1996527362948492,-0.08253737548022763
-0.44651366514549734,-0.4952156652787597,-1.0323865193358874,M,0.12106137285285003,-0.021094752930522785,0.0681789719754485
0.18755182672294327,-0.6880520057460293,0.8607312017079464,L,-0.290976245865777,0.5720461343371815,0.654880579607257
0.18755182672294327,-0.6880520057460293,1.8072900622298633,XL,-0.7555376366489615,0.5720461343371815,0.833119042685275
0.45929418038084635,-0.6880520057460293,-0.4013472789879416,XL,0.7255659281544321,0.7395212083892395,0.4172292955032334
0.18755182672294327,-0.39879749504512496,0.8607312017079464,L,-0.290976245865777,0.24217098847706808,0.28760132235558444
1.2745212413545557,0.6618023775248575,0.8607312017079464,XXXL,0.7458157722584193,-0.1257666742130589,-0.630596820773598
-0.8994175879086692,-0.7844701759796641,-1.0323865193358874,XXS,-0.39859331538491094,0.00417088324112403,0.4254241673688891
-0.44651366514549734,-0.01312481411058588,1.1762508218819174,M,-1.03997010156906,-0.43129552552424544,-0.0612847765440575
-0.8088368033560348,0.08329335612304889,-1.6634257596838296,M,0.08572485405268146,-0.6766715230685122,-0.5708997278766538
-0.8994175879086692,0.5653842072912227,0.22969196136000064,S,-1.0460382015198915,-0.9923528132033579,-0.6494380959404075
-0.8088368033560348,0.468966037057588,-0.4013472789879416,S,-0.6399485592578401,-0.9033295180261841,-0.6691765746865888
0.27813261127557765,0.468966037057588,0.5452115815339753,L,-0.03308703054599326,-0.4248293064488764,-0.5418633867737189
-0.9899983724613035,0.5653842072912227,-0.08582765881397048,S,-0.9898804037243701,-1.0313005048433714,-0.6908889013073882
-0.8994175879086692,-0.39879749504512496,0.5452115815339753,S,-1.1900566933046204,-0.3668292808031422,0.23358966687739713
-0.44651366514549734,1.6259840798612053,-0.7168668991619127,L,-0.06878475915641041,-1.2577741191945604,-1.3057425142509376
-0.6276752342507661,-0.3023793248114902,-0.4013472789879416,M,-0.4448750610560868,-0.29816748573723617,-0.030114298104340388
-0.6276752342507661,-0.3023793248114902,0.5452115815339753,L,-0.9230636942064748,-0.29816748573723617,0.1271549340233226
-0.6276752342507661,1.5295659096275704,-0.4013472789879416,M,-0.4448750610560868,-1.2870325178759123,-1.2328777337473453
0.006390257617674521,-0.4952156652787597,0.8607312017079464,XL,-0.4637749155531435,0.2405850502758175,0.4023760902467319
0.18755182672294327,1.5295659096275704,-1.6634257596838296,XXXL,1.306451456132986,-1.0026408826931728,-1.3673973285232077
-0.44651366514549734,0.17971152635668367,0.22969196136000064,L,-0.5874632195212803,-0.5659255226832107,-0.3688480288408449
0.006390257617674521,0.27612969659031844,1.1762508218819174,XL,-0.6204043335400842,-0.41884805380416007,-0.3105777620653389
-0.8088368033560348,-1.2665610271478378,-0.4013472789879416,M,-0.6399485592578401,0.71160869604723,1.3678344319193279
-0.44651366514549734,-0.6880520057460293,0.22969196136000064,M,-0.5874632195212803,0.18127096154904707,0.5360549375552446
0.6404557494861151,-0.2059611545778554,0.5452115815339753,XL,0.3229036349182001,0.29292101091708556,0.026802185903765922
-0.44651366514549734,-0.5916338355123945,0.22969196136000064,M,-0.5874632195212803,0.07682414117249468,0.40956312504826453
-1.5334830797771097,-0.7844701759796641,-1.6634257596838296,XXS,-0.8020763110966308,-0.4000792955052224,0.3025010893840498
-0.44651366514549734,-0.7844701759796641,-1.0323865193358874,S,0.12106137285285003,0.29292101091708556,0.4254241673688891
1.4556828104598245,1.4331477393939356,-0.4013472789879416,XXXL,1.7984701682640754,-0.5122476143331923,-1.1914870892009264
-0.8088368033560348,-0.6880520057460293,-0.08582765881397048,S,-0.80076299576357,-0.042029137187029934,0.476642116529239
-0.17477131148759423,-0.39879749504512496,-0.4013472789879416,M,0.04280868444829643,0.03917089871699786,0.07155470044283525
-0.8088368033560348,-0.3023793248114902,-1.3479061395098584,S,-0.10914523507274104,-0.3966822351796231,-0.18738353023200338
-0.44651366514549734,-0.9773065164469336,0.5452115815339753,M,-0.745068361474379,0.5410322317349493,1.0377632039970732
0.8216173185913839,-0.5916338355123945,1.4917704420558922,L,-0.03657428604441759,0.8331631852785625,0.6395482386973205
-0.44651366514549734,0.9510568882257618,0.22969196136000064,L,-0.5874632195212803,-0.9898667903327187,-0.8822681516187683
-0.6276752342507661,-0.9773065164469336,-0.08582765881397048,S,-0.6116455878027699,0.41697662132601704,0.9057347128281706
-0.08419052693495985,1.5295659096275704,-0.4013472789879416,M,0.1403454335491731,-1.0974380944207527,-1.2328777337473453
-0.17477131148759423,0.17971152635668367,-1.3479061395098584,XXXL,0.6424198469536854,-0.43709854264316633,-0.5973588789408674
0.006390257617674521,-0.39879749504512496,0.8607312017079464,M,-0.4637749155531435,0.14067094359703317,0.28760132235558444
-0.17477131148759423,-0.4952156652787597,-0.4013472789879416,M,0.04280868444829643,0.1359131289932814,0.17957801139920984
0.09697104217030889,0.468966037057588,-0.4013472789879416,L,0.3354189317509264,-0.5045793417117611,-0.6691765746865888
-1.1711599415665723,-0.5916338355123945,-1.3479061395098584,XXS,-0.5386109962306996,-0.3553695983166867,0.122081732986946
-0.8088368033560348,-0.2059611545778554,-0.4013472789879416,M,-0.6399485592578401,-0.472679327606607,-0.12597363959167737
-0.6276752342507661,-1.2665610271478378,1.1762508218819174,S,-1.2077964087806499,0.8511712577572784,1.739164563331864
-0.17477131148759423,-0.4952156652787597,1.1762508218819174,S,-0.788230640751674,0.1359131289932814,0.45807560995861224
-0.9899983724613035,0.27612969659031844,0.22969196136000064,XXS,-1.1377531979196136,-0.8794045074473188,-0.44425660937385225
0.18755182672294327,-0.5916338355123945,1.1762508218819174,M,-0.4525780263284933,0.4549936632255284,0.582051960285056
0.18755182672294327,0.17971152635668367,-0.7168668991619127,L,0.6358193401684402,-0.2653292359231069,-0.5059545389008583
-1.1711599415665723,1.5295659096275704,-0.7168668991619127,L,-0.8740465869562403,-1.476626941331072,-1.266507632441311
-0.8994175879086692,-0.7844701759796641,-1.6634257596838296,S,-0.02525029159098326,0.00417088324112403,0.3025010893840498
0.45929418038084635,0.9510568882257618,-0.4013472789879416,XL,0.7255659281544321,-0.6335368455411062,-0.9581143061200521
-0.9899983724613035,-0.4952156652787597,-1.0323865193358874,S,-0.5025242530324638,-0.33511051677813114,0.0681789719754485
2.904975363301974,-1.1701428569142032,1.1762508218819174,XXXL,2.06481658184536,3.3074723438541254,1.534190330792144
0.18755182672294327,-0.2059611545778554,1.4917704420558922,XL,-0.6073036064975474,0.05367090512843169,0.17957801139920984
-0.44651366514549734,-0.39879749504512496,-0.7168668991619127,S,-0.06878475915641041,-0.11307916860305453,0.01754304496464858
-0.17477131148759423,-0.5916338355123945,-0.7168668991619127,M,0.23318842626852532,0.23889679348093792,0.23707428981147366
0.9121981031440182,-0.10954298434422065,0.22969196136000064,XXXL,0.7882617264745553,0.33944186482043476,-0.11748609373081996
-0.35593288059286293,-0.01312481411058588,-0.4013472789879416,M,-0.15226481375345688,-0.3860319919966623,-0.3021475644873242
1.0027788876966526,0.9510568882257618,0.22969196136000064,XXXL,0.8799767228742783,-0.41973887866613896,-0.8822681516187683
2.4520714405388024,-0.4952156652787597,-0.08582765881397048,XXXL,2.6033503475308355,1.653655987590055,0.23527753111109018
0.6404557494861151,0.8546387179921271,-1.0323865193358874,XXXL,1.368232624623476,-0.5080467345492776,-0.9828467478052536
0.18755182672294327,1.6259840798612053,-0.4013472789879416,XL,0.43295568085180214,-1.04067680097893,-1.272735391458712
-0.44651366514549734,-0.3023793248114902,-0.7168668991619127,L,-0.06878475915641041,-0.1996527362948492,-0.08253737548022763
-1.2617407261192066,-0.2059611545778554,-0.7168668991619127,XXS,-0.9747043154312194,-0.7119294333952613,-0.17689891475682554
-1.1711599415665723,-0.7844701759796641,-0.08582765881397048,S,-1.1789978116851703,-0.16907919336445332,0.6098087843461487
-0.8994175879086692,0.6618023775248575,0.22969196136000064,M,-1.0460382015198915,-1.039267078133374,-0.7116143039908789
-0.8088368033560348,-0.8808883462132988,-0.08582765881397048,M,-0.80076299576357,0.17329595802275863,0.7524873570071238
1.2745212413545557,-0.01312481411058588,0.22969196136000064,XXXL,1.1551217120734445,0.4287116114998352,-0.205802449310018
-0.8088368033560348,-0.8808883462132988,-1.0323865193358874,M,-0.2946623777373589,0.17329595802275863,0.5615175751378186
0.18755182672294327,1.336729569160301,0.8607312017079464,XXXL,-0.290976245865777,-0.9220942322056868,-1.008678409120908
0.18755182672294327,-0.9773065164469336,0.8607312017079464,L,-0.290976245865777,0.9752268681662098,1.1037774495815234
0.45929418038084635,0.08329335612304889,0.5452115815339753,XL,0.14490830218610343,-0.05965809235040449,-0.2425657169434636
1.36510202590719,-0.6880520057460293,0.22969196136000064,XXXL,1.2468367084731675,1.2977714552294324,0.5360549375552446
-0.44651366514549734,-1.1701428569142032,1.8072900622298633,XXS,-1.3103032923165536,0.8288412478836702,1.6767811012545586
-0.44651366514549734,-0.4952156652787597,-1.0323865193358874,L,0.12106137285285003,-0.021094752930522785,0.0681789719754485
0.45929418038084635,-0.5916338355123945,0.5452115815339753,XXXL,0.14490830218610343,0.6170663155339713,0.467059403460529
0.6404557494861151,0.9510568882257618,-0.08582765881397048,XXXL,0.7121762679228321,-0.5622708565827841,-0.9201912288694101
0.18755182672294327,-0.9773065164469336,1.1762508218819174,L,-0.4525780263284933,0.9752268681662098,1.1697916951659744
-1.352321510671841,0.3725478668239532,-1.6634257596838296,XXS,-0.5801260198093032,-1.0958966763438815,-0.7768234977999093
-0.8088368033560348,-0.8808883462132988,-1.0323865193358874,S,-0.2946623777373589,0.17329595802275863,0.5615175751378186
-0.7182560188034004,-0.8808883462132988,0.5452115815339753,M,-1.0120613605725237,0.23310848446992188,0.8798005449199935
-0.7182560188034004,0.468966037057588,-1.0323865193358874,L,-0.19073144008980691,-0.8634545003947419,-0.7540520332951688
-0.17477131148759423,1.0474750584593966,-0.7168668991619127,XL,0.23318842626852532,-0.9282514040458358,-1.0458114222621617
0.18755182672294327,-0.4952156652787597,1.1762508218819174,M,-0.4525780263284933,0.3452569715583536,0.45807560995861224
-0.2653520960402286,-0.7844701759796641,0.5452115815339753,M,-0.5670730287422824,0.40842106198747047,0.7327318623309892
-0.44651366514549734,-0.10954298434422065,0.22969196136000064,XL,-0.5874632195212803,-0.3583709437298057,-0.11748609373081996
0.45929418038084635,-0.5916338355123945,-0.4013472789879416,M,0.7255659281544321,0.6170663155339713,0.2945705682237375
-0.17477131148759423,0.8546387179921271,-0.4013472789879416,XL,0.04280868444829643,-0.8357153576946084,-0.9053517638582891
-0.8088368033560348,-0.2059611545778554,-0.08582765881397048,S,-0.80076299576357,-0.472679327606607,-0.07504836442652982
-0.44651366514549734,0.8546387179921271,0.8607312017079464,M,-0.8957715897715589,-0.9449382320763849,-0.7503617959643608
0.45929418038084635,-0.5916338355123945,0.22969196136000064,XL,0.32968674447594404,0.6170663155339713,0.40956312504826453
-0.44651366514549734,-0.4952156652787597,-0.4013472789879416,M,-0.24980156285433353,-0.021094752930522785,0.17957801139920984
-0.44651366514549734,-0.5916338355123945,0.5452115815339753,S,-0.745068361474379,0.07682414117249468,0.467059403460529
1.4556828104598245,-0.8808883462132988,1.4917704420558922,L,0.5341550344087113,1.6686091192018462,1.0707703267892985
-0.6276752342507661,0.17971152635668367,0.5452115815339753,S,-0.9230636942064748,-0.6518101760432403,-0.32314585882084
